name,reviews.text,reviews.rating
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Very nice....some of the apps were hard to open at first...but had to play around with....love it now! Would definitely buy more again.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I can not believe how nice this Fire is for the $33 I paid for it. I would Not spend a lot of money on a expensive tablet when this one will do most everything the big dollar ones will do!,5.0
"Echo (White),,,
Echo (White),,,","The Echo has simplified so many things- turning on the lights, checking the weather, playing music. I'd hate to think about what life was like before!",5.0
"Echo (White),,,
Echo (White),,,","I ask for weather, headlines and sports updates, while listening to my favorite playlist. Makes the coffee tastes better with a friend.",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Son reports it work FANTASTICLY at UC IRVINE.Displays PDFs quite well.Fewer non- school distractions than other tablets.,4.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,","I find myself reading even more now that I have the Kindle Voyage. It is easy to hold and maneuver, the perfect size, small and sleek. Page turning is easy with one hand and the back light makes reading in any setting a pleasure.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black","Ordered it for a friend so that he could do his bible study, n play games n read books . He loves it",5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,","This was a gift for my wife, she had a previous version, and she loved the upgrade to tjis new version.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Got my 6 year old his own tablet for christmas. Easy to use nice size . The reviews made me think twice but got it anyways glad i did take the chance,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","If you are a hardcore reader, this is your Kindle! The light makes a huge difference to read under any conditions, it´s a big improvement from the standard Kindle, if you are unsure between one or the other, go for the Paperwhite, it´s worth the extra money.",5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",This tablet is so great for school children to play and learn on.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Beautiful HD resolution on this tablet. Love the 8"" size, not too big nor too small.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Great little tablet for the price, It does everything I need it to do. It has tons of apps, easy to set up and use.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Being its were on sale I bought it after use I found Excelent,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Love the size and screen. Wish there was a chrome app for Kindle, but great for casual surfing. Great for ebooks.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","This is my second kindle for the price wasn't bad, however had to exchange it for another one right after was purchased. The screen would not come on.",4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",I bought the Amazon Echo as a gift to my niece! Both her and her family love it! It was easily linked to their wi-fi and it was also easily linked to their amazon accounts!! Great gift!,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Got this for my sister as a Christmas present and she loved it.Easy to use and great for books.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","This has been great for travelling. I can read and watch tv/movies, and not have to take out my computer. The price sealed the deal.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Its a beginner tablet. Not so great interface. I prefer larger size tablet,3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","This is a good tablet for basic functions. It was smaller than I expected. We had a Fire when they first came out and I was thinking it would be the same size. The screen size is very small, but I guess that is why it was $49 instead of more expensive. It is good for reading, basic games and kids. But if you want to surf the web, it is really hard to see more than the top few inches of the webpage. It is great with the 8G, but would like a bigger screen for that price! :)",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This was a replacement for another fire. It's the best tablet we've had and does everything we need it to. The fact that it's blue is a bonus!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Our first one was defective but was replaced by Amazon. Our replacement works great.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",THIS A GREAT PRICE FOR THIS SIZE TV IT HAS EVERYTHING WE WANTED SMART 4K,5.0
"Echo (White),,,
Echo (White),,,","Place Amazon orders.. use reminders, timers, music.. love it!",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","This Paperwhite (back-lit) Kindle is wonderful. No more Itty-bitty book light needed! Just turn on and read, even at night. And there is no glow during the daylight. In addition, I took it to the beach and read it there..no glare unlike the iPad. I had one of the early Kindles, so maneurving around the menu is different but easy to learn and get use to.",5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",This is great product for listening to Pandora and amazon music.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","Very easy to use and navigate. My 6 and 4 year old grandsons can use them with ease. Some apps are limited as you do not have Google Play, but there is plenty of games and learning games available.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I needed something bigger than my phone screen to browse with and came across this tablet. The screen quality is good,4.0
"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,","Very responsive. I purchased the Phillips light bulbs and Alexa controls them, brightness and color. Learning what Alexa can do takes time but well worth the effort.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",basic tablet. Good for beginners. Easy to carry. It can be used with ease.,3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Use the Kindle apps on Android phones and tablets, but apps don't support family sharing. These Kindles are great (and inexpensive) for that purpose.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Bought this for my 9 year. This is the 2nd one he has had because he literally wore the first out.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Bought this for my grandson for Christmas, I also own one. We both like this product",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I got 4 of these tablets, one for each of the kids, and they LOVE them! I love that I can set time limits on it and that I could set it up that they have to read for 30 min before they can play on them. I also like that there are a ton of apps and books that are free.",4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",We listen to Echo every day! Great Amazon music. All types of music. Working on it turning my lights on and off.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Disappointed with this tablet. Get one that uses Android system, not Amazon.",2.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","This is a nice, cheap little tablet. It's simple but for the price I don't have too many complaintsSome things I've noticed though is that the battery life is very short and appears to drain battery even when not in use. I find it difficult to cut and paste text and I'm not sure how or if you can save pics to the gallery. This tablet is best for streaming media and simple browsing.",4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Thanks. We really like this tablet . It's easy to use,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Combining this with Amazon prime made this an excellent choice for my 1st grader. They have so many free books and learning games.,5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",I love the fact that it can take a lick and keeping on ticking my grandson is a bit rough on things.,4.0
"Echo (White),,,
Echo (White),,,",Got this as a housewarming for a friend who bought a new house.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Love my new reader. It took a while to sort out all of the functions as it is quite different from my old Kindle. Now however it goes with me everywhere. I especially like the back light that makes reading always easy.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",You can do some many things and the best part apps for free on Amazon underground!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Does just about everything you could need or want a handheld to do. Plays games, surfs the web, Skypes, etc. with ease. For the price have such a powerful system and vibrant colored screen is unheard of. Very pleased.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Love it Cheap and good tablet. Has no memory but it's ok it does what I need it to do and my niece loves it! She's entertained! Would buy more!,5.0
"Echo (White),,,
Echo (White),,,",The pleasure of using this product in both my office and living areas can only be described as pleasant and convenient because of the ease of operation and the luxury of having voice activated commands to help you during a busy day.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Black",This is just as good for many of the everyday type stuff as the ipad but at a fraction of the price. The only thing that I would change is making the volume louder.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","One of the simplest tablets probably out there, only good for those that want to get into Amazon.com shopping. Good value for bargain proce.",3.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I had a very small nano and needed to have more space for songs that are just coming out and so far I love it. Didn't really need the bigger one because I have a phone that will do most of those things.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I don't know how Amazon makes any money selling these. The quality is beyond what you pay.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","This tablet does what it supposed to do, however, if you have one of the newer smart phones with a large screen there just isn't enough difference in the screen size to justify a second piece of equipment.",3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It works for just what I need it to. Reading. I also love how the camera works & the games.,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",This product keeps you updated on the latest stuff just with the voice command,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Trusted brand, great quality tablet. Great for what I use it: browsing, FB, some puzzle games etc",5.0
